hhid,round,memberid,comment,skip_s3_new,skip_s3_old,hv_s3q24,s3q1,s3q2,s3q3,s3q3b,s3q4,s3q5,s3q6,s3q6b,s3q7,s3q7a,s3q7b,s3q8,s3q8b,s3q9a,s3q9b,s3q10,s3q11,s3q12,s3q12b,s3q13,s3q14,s3q14a,s3q14a1,s3q14b,s3q15,s3q16,s3q17,s3q17b,s3q18,s3q19,s3q19b,s3q20,s3q21,s3q22,s3q22b,s3q23,s3q24
4007,7,4,,,,,,,,,,,Form 4,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,1,1,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4010,1,1,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,1,3,,0,,,Yes,Yes,,,Government,5,Standard 6,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
4010,1,4,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,1,5,,0,,,No,No,too young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,1,6,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4010,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4010,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
4010,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4010,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4010,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4010,3,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
4010,3,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4010,3,5,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4010,3,6,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,3,7,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4010,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4010,4,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,no,no,,,,yes
4010,4,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4010,4,5,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4010,4,6,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,4,7,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4010,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4010,5,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,no,no,,,,yes
4010,5,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4010,5,5,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4010,5,6,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,5,7,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4010,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4010,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 3,yes,no,,,,Government,.,no,no,,,,
4010,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4010,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4010,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,Yes,Standard/Grade 1,yes,no,,,,Government,.,yes,yes,school closed temporarily,,30,
4010,6,7,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
4010,6,8,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
4010,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,7,3,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,7,4,,,,,,,,,,,Standard 5,,Yes,Yes,-99,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,7,5,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,7,6,,,,,,,,,,,Nursery,,Yes,Yes,500,,,,,,,,,,,,,,,,,,,,,,,,,,0
4010,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4011,1,1,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,1,3,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,1,4,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4011,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4011,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4011,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4011,3,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,3,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4011,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4011,4,3,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4011,4,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,4,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4011,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4011,5,3,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4011,5,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,5,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4011,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4011,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4011,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,Yes,Nursery,yes,no,,,,Government,.,yes,yes,school closed temporarily,,22,
4011,6,5,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
4011,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,7,3,,,,,,,,,,,Standard 4,,Yes,Yes,3500,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,7,4,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
4012,1,1,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,1,3,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,1,4,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,1,5,,0,,,Yes,Yes,,,Government,7,Standard 8,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
4012,1,6,,0,,,No,No,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,1,1,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,1,2,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,1,3,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4013,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4013,2,3,,1,1,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4013,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4013,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4013,3,3,0,1,1,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,3,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4013,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4013,4,3,0,1,1,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,4,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4013,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4013,5,3,0,1,1,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,5,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4013,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4013,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4013,6,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
4013,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,7,3,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,7,4,,,,,,,,,,,Nursery,,Yes,Yes,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,7,5,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
4014,1,1,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,1,3,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,1,4,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4014,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4014,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4014,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4014,3,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,3,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4014,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4014,4,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,4,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4014,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4014,5,3,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,yes,no,,,,Nursery,,no,no,,,,
4014,5,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4014,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4014,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4014,6,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,.,,,,,,
4014,6,5,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
4014,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,7,3,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,7,4,,,,,,,,,,,Standard 3,,Yes,Yes,3400,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,7,5,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4014,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4015,1,1,,0,,,Yes,Yes,,,Government,8,Standard 8,,No,,,completed,,,,,,,,,,,,,,,,,,,,,,,,,
4015,1,2,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,1,3,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
4015,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4015,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
4015,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4015,3,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,1,1,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,1,3,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,1,4,,0,,,Yes,Yes,,,Government,7,Form 3,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
4016,1,5,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,1,6,,0,,,Yes,Yes,,,Government,5,Standard 6,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
4016,1,7,,0,,,No,Yes,,,Government,5,Standard 2,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
4016,1,8,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,1,1,,0,,,Yes,Yes,,,Government,10,Form 4,,No,,,completed,,16,,,,,,,,,,,,,,,,,,,,,,,
4017,1,2,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,1,3,,0,,,No,Yes,,,Government,5,Nursery,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
4017,1,4,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,1,5,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,1,1,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,1,3,,0,,,No,Yes,,,Government,9,Standard 5,,No,,,working for household own production,,2,,,,,,,,,,,,,,,,,,,,,,,
4019,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4019,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4019,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4019,2,21,,0,1,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4019,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4019,3,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4019,3,21,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4019,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4019,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4019,4,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
4019,4,4,0,0,1,unknown,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4019,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4019,5,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4019,5,4,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4019,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4019,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4019,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 6,no,,,,no,,.,,,,,,
4019,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4019,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,7,3,,,,,,,,,,,Standard 6,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,7,4,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4020,1,1,,0,,,Yes,Yes,,,Government,5,Standard 8,,No,,,completed,,,,,,,,,,,,,,,,,,,,,,,,,
4020,1,2,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,1,3,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
4020,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4020,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
4020,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4020,3,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,3,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
4020,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4020,4,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,4,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
4020,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4020,5,3,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,5,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 7,no,,,,no,,.,,,,,,
4020,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
4020,6,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Nursery,yes,no,,,,Government,.,yes,no,,,,
4020,6,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
4020,7,1,,,,,,,,,,,Standard 8,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,7,3,,,,,,,,,,,Standard 5,,Yes,Yes,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,7,4,,,,,,,,,,,Standard 5,,Yes,Yes,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,7,5,,,,,,,,,,,Nursery,,Yes,Yes,500,,,,,,,,,,,,,,,,,,,,,,,,,,0
4020,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4020,7,7,,,,,,,,,,,Standard 7,,Yes,Yes,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,1,1,,0,,,Yes,Yes,,,Government,11,Standard 8,,No,,,completed,,16,,,,,,,,,,,,,,,,,,,,,,,
4021,1,2,,0,,,No,No,working for household own production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,1,3,,0,,,No,Yes,,,Government,6,Standard 1,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
4021,1,4,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
4021,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
4021,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
4021,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
4021,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4021,3,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
4021,3,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,3,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
4021,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
4021,4,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
4021,4,4,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,4,5,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
