hhid,round,comment,Ind_ID,Ind_ID_r7,s15q47c,s15q47g,s15q47h,s15q47i,s15q47k,Ind_ID_r7a,s15q47l,Ind_ID_r7b,s15q53aI,s15q53bI,s15q53b2,s15q53cU,s15q53c2
3013,6,0,Production or operating costs,,,,,,,,,,,,,,
3013,6,0,Health care expenses,,,,,,,,,,,,,,
3013,6,0,Social obligations,,,,,,,,,,,,,,
3013,6,0,Save,,,,,,,,,,,,,,
3013,6,0,Share with others,,,,,,,,,,,,,,
3013,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3013,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3013,6,0,Other (specify if other),,,,,,,,,,,,,,
3015,3,0,Purchase food,,,,,,,,,,,,,3000,
3015,3,0,Education costs,,,,,,,,,,,,,0,
3015,3,0,Purchase livestock,,,,,,,,,,,,,0,
3015,3,0,Production or operating costs,,,,,,,,,,,,,0,
3015,3,0,Health care expenses,,,,,,,,,,,,,0,
3015,3,0,Social obligations,,,,,,,,,,,,,0,
3015,3,0,Save,,,,,,,,,,,,,0,
3015,3,0,Share with others,,,,,,,,,,,,,0,
3015,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3015,3,0,Other (specify if other),,,,,,,,,,,,,0,
3015,4,0,Purchase food,,1000,,,,,,,,,,,,
3015,4,0,Education costs,,0,,,,,,,,,,,,
3015,4,0,Purchase livestock,,0,,,,,,,,,,,,
3015,4,0,Production or operating costs,,0,,,,,,,,,,,,
3015,4,0,Health care expenses,,0,,,,,,,,,,,,
3015,4,0,Social obligations,,0,,,,,,,,,,,,
3015,4,0,Save,,0,,,,,,,,,,,,
3015,4,0,Share with others,,0,,,,,,,,,,,,
3015,4,0,Purchase Livestock Insurance (IBLI),,0,,,,,,,,,,,,
3015,4,0,Other (specify if other),,0,,,,,,,,,,,,
3015,6,0,Purchase food,,,,,,,,,,,,,,
3015,6,0,Education costs,,,,,,,,,,,,,,
3015,6,0,Purchase livestock,,,,,,,,,,,,,,
3015,6,0,Production or operating costs,,,,,,,,,,,,,,
3015,6,0,Health care expenses,,,,,,,,,,,,,,
3015,6,0,Social obligations,,,,,,,,,,,,,,
3015,6,0,Save,,,,,,,,,,,,,,
3015,6,0,Share with others,,,,,,,,,,,,,,
3015,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3015,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3015,6,0,Other (specify if other),,,,,,,,,,,,,,
3016,3,0,Purchase food,,,,,,,,,,,,,1500,
3016,3,0,Education costs,,,,,,,,,,,,,0,
3016,3,0,Purchase livestock,,,,,,,,,,,,,0,
3016,3,0,Production or operating costs,,,,,,,,,,,,,1500,
3016,3,0,Health care expenses,,,,,,,,,,,,,0,
3016,3,0,Social obligations,,,,,,,,,,,,,0,
3016,3,0,Save,,,,,,,,,,,,,0,
3016,3,0,Share with others,,,,,,,,,,,,,0,
3016,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3016,3,0,Other (specify if other),,,,,,,,,,,,,0,
3016,4,0,Purchase food,,,1200,,,,,,,,,,,
3016,4,0,Education costs,,,0,,,,,,,,,,,
3016,4,0,Purchase livestock,,,0,,,,,,,,,,,
3016,4,0,Production or operating costs,,,0,,,,,,,,,,,
3016,4,0,Health care expenses,,,0,,,,,,,,,,,
3016,4,0,Social obligations,,,0,,,,,,,,,,,
3016,4,0,Save,,,0,,,,,,,,,,,
3016,4,0,Share with others,,,0,,,,,,,,,,,
3016,4,0,Purchase Livestock Insurance (IBLI),,,0,,,,,,,,,,,
3016,4,0,Other (specify if other),,,0,,,,,,,,,,,
3016,6,0,Purchase food,,,,,,,,,,,,,,
3016,6,0,Education costs,,,,,,,,,,,,,,
3016,6,0,Purchase livestock,,,,,,,,,,,,,,
3016,6,0,Production or operating costs,,,,,,,,,,,,,,
3016,6,0,Health care expenses,,,,,,,,,,,,,,
3016,6,0,Social obligations,,,,,,,,,,,,,,
3016,6,0,Save,,,,,,,,,,,,,,
3016,6,0,Share with others,,,,,,,,,,,,,,
3016,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3016,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3016,6,0,Other (specify if other),,,,,,,,,,,,,,
3018,3,0,Purchase food,,,,,,,,,,,,,1000,
3018,3,0,Education costs,,,,,,,,,,,,,0,
3018,3,0,Purchase livestock,,,,,,,,,,,,,0,
3018,3,0,Production or operating costs,,,,,,,,,,,,,0,
3018,3,0,Health care expenses,,,,,,,,,,,,,0,
3018,3,0,Social obligations,,,,,,,,,,,,,0,
3018,3,0,Save,,,,,,,,,,,,,1500,
3018,3,0,Share with others,,,,,,,,,,,,,500,
3018,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3018,3,0,Other (specify if other),,,,,,,,,,,,,0,
3018,6,0,Purchase food,,,,,,,,,,,,,,
3018,6,0,Education costs,,,,,,,,,,,,,,
3018,6,0,Purchase livestock,,,,,,,,,,,,,,
3018,6,0,Production or operating costs,,,,,,,,,,,,,,
3018,6,0,Health care expenses,,,,,,,,,,,,,,
3018,6,0,Social obligations,,,,,,,,,,,,,,
3018,6,0,Save,,,,,,,,,,,,,,
3018,6,0,Share with others,,,,,,,,,,,,,,
3018,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3018,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3018,6,0,Other (specify if other),,,,,,,,,,,,,,
3019,3,0,Purchase food,,,,,,,,,,,,,500,
3019,3,0,Education costs,,,,,,,,,,,,,1500,
3019,3,0,Purchase livestock,,,,,,,,,,,,,0,
3019,3,0,Production or operating costs,,,,,,,,,,,,,0,
3019,3,0,Health care expenses,,,,,,,,,,,,,0,
3019,3,0,Social obligations,,,,,,,,,,,,,0,
3019,3,0,Save,,,,,,,,,,,,,1000,
3019,3,0,Share with others,,,,,,,,,,,,,0,
3019,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3019,3,0,Other (specify if other),,,,,,,,,,,,,0,
3019,4,0,Purchase food,,,200,,,,,,,,,,,
3019,4,0,Education costs,,,2000,,,,,,,,,,,
3019,4,0,Purchase livestock,,,0,,,,,,,,,,,
3019,4,0,Production or operating costs,,,0,,,,,,,,,,,
3019,4,0,Health care expenses,,,0,,,,,,,,,,,
3019,4,0,Social obligations,,,0,,,,,,,,,,,
3019,4,0,Save,,,0,,,,,,,,,,,
3019,4,0,Share with others,,,0,,,,,,,,,,,
3019,4,0,Purchase Livestock Insurance (IBLI),,,0,,,,,,,,,,,
3019,4,0,Other (specify if other),,,0,,,,,,,,,,,
3019,6,0,Purchase food,,,,,,,,,,,,,,
3019,6,0,Education costs,,,,,,,,,,,,,,
3019,6,0,Purchase livestock,,,,,,,,,,,,,,
3019,6,0,Production or operating costs,,,,,,,,,,,,,,
3019,6,0,Health care expenses,,,,,,,,,,,,,,
3019,6,0,Social obligations,,,,,,,,,,,,,,
3019,6,0,Save,,,,,,,,,,,,,,
3019,6,0,Share with others,,,,,,,,,,,,,,
3019,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3019,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3019,6,0,Other (specify if other),,,,,,,,,,,,,,
3020,3,0,Purchase food,,,,,,,,,,,,,1000,
3020,3,0,Education costs,,,,,,,,,,,,,500,
3020,3,0,Purchase livestock,,,,,,,,,,,,,0,
3020,3,0,Production or operating costs,,,,,,,,,,,,,0,
3020,3,0,Health care expenses,,,,,,,,,,,,,250,
3020,3,0,Social obligations,,,,,,,,,,,,,0,
3020,3,0,Save,,,,,,,,,,,,,250,
3020,3,0,Share with others,,,,,,,,,,,,,0,
3020,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,1000,
3020,3,0,Other (specify if other),,,,,,,,,,,,,0,
3020,6,0,Purchase food,,,,,,,,,,,,,,
3020,6,0,Education costs,,,,,,,,,,,,,,
3020,6,0,Purchase livestock,,,,,,,,,,,,,,
3020,6,0,Production or operating costs,,,,,,,,,,,,,,
3020,6,0,Health care expenses,,,,,,,,,,,,,,
3020,6,0,Social obligations,,,,,,,,,,,,,,
3020,6,0,Save,,,,,,,,,,,,,,
3020,6,0,Share with others,,,,,,,,,,,,,,
3020,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3020,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3020,6,0,Other (specify if other),,,,,,,,,,,,,,
3021,3,0,Purchase food,,,,,,,,,,0,3000,,,
3021,3,0,Education costs,,,,,,,,,,0,4000,,,
3021,3,0,Purchase livestock,,,,,,,,,,0,0,,,
3021,3,0,Production or operating costs,,,,,,,,,,0,0,,,
3021,3,0,Health care expenses,,,,,,,,,,0,0,,,
3021,3,0,Social obligations,,,,,,,,,,0,0,,,
3021,3,0,Save,,,,,,,,,,0,0,,,
3021,3,0,Share with others,,,,,,,,,,0,0,,,
3021,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,800,,,
3021,3,0,Other (specify if other),,,,,,,,,,0,0,,,
3021,6,0,Purchase food,,,,,,,,,,,,,,
3021,6,0,Education costs,,,,,,,,,,,,,,
3021,6,0,Purchase livestock,,,,,,,,,,,,,,
3021,6,0,Production or operating costs,,,,,,,,,,,,,,
3021,6,0,Health care expenses,,,,,,,,,,,,,,
3021,6,0,Social obligations,,,,,,,,,,,,,,
3021,6,0,Save,,,,,,,,,,,,,,
3021,6,0,Share with others,,,,,,,,,,,,,,
3021,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3021,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3021,6,0,Other (specify if other),,,,,,,,,,,,,,
3021,7,,,Other (specify),,,,,No,,,,,,,,
3021,7,,,Food for humans,,,,,Yes,,,,,,,,
3021,7,,,Water for humans,,,,,Yes,,,,,,,,
3021,7,,,Health services for humans,,,,,No,,,,,,,,
3021,7,,,Education/school fees,,,,,Yes,,,,,,,,
3021,7,,,Pay back debt,,,,,Yes,,,,,,,,
3021,7,,,Save,,,,,No,,,,,,,,
3021,7,,,Livestock purchases,,,,,No,,,,,,,,
3021,7,,,Livestock inputs: water,,,,,No,,,,,,,,
3021,7,,,Livestock inputs: forrage or fodder,,,,,No,,,,,,,,
3021,7,,,Livestock inputs: Vaccinate / vetrinary services,,,,,No,,,,,,,,
3021,7,,,Hiring labor for herding,,,,,No,,,,,,,,
3021,7,,,Livestock trucking\trekking\transportation,,,,,No,,,,,,,,
3021,7,,,Gave to others/ share,,,,,No,,,,,,,,
3021,7,,,"Ceremonies (e.g., weddings, funerals, religious events)",,,,,Yes,,,,,,,,
3022,3,0,Purchase food,,,,,,,,,,,,,1500,
3022,3,0,Education costs,,,,,,,,,,,,,500,
3022,3,0,Purchase livestock,,,,,,,,,,,,,0,
3022,3,0,Production or operating costs,,,,,,,,,,,,,0,
3022,3,0,Health care expenses,,,,,,,,,,,,,200,
3022,3,0,Social obligations,,,,,,,,,,,,,300,
3022,3,0,Save,,,,,,,,,,,,,500,
3022,3,0,Share with others,,,,,,,,,,,,,0,
3022,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3022,3,0,Other (specify if other),,,,,,,,,,,,,0,
3022,4,0,Purchase food,,500,,,,,,,,,,,,
3022,4,0,Education costs,,2000,,,,,,,,,,,,
3022,4,0,Purchase livestock,,0,,,,,,,,,,,,
3022,4,0,Production or operating costs,,0,,,,,,,,,,,,
3022,4,0,Health care expenses,,0,,,,,,,,,,,,
3022,4,0,Social obligations,,0,,,,,,,,,,,,
3022,4,0,Save,,0,,,,,,,,,,,,
3022,4,0,Share with others,,0,,,,,,,,,,,,
3022,4,0,Purchase Livestock Insurance (IBLI),,0,,,,,,,,,,,,
3022,4,0,Other (specify if other),,0,,,,,,,,,,,,
3022,5,0,Purchase food,,,0,,,,,,,,,,,
3022,5,0,Education costs,,,0,,,,,,,,,,,
3022,5,0,Purchase livestock,,,0,,,,,,,,,,,
3022,5,0,Production or operating costs,,,0,,,,,,,,,,,
3022,5,0,Health care expenses,,,0,,,,,,,,,,,
3022,5,0,Social obligations,,,0,,,,,,,,,,,
3022,5,0,Save,,,0,,,,,,,,,,,
3022,5,0,Share with others,,,0,,,,,,,,,,,
3022,5,0,Purchase Livestock Insurance (IBLI),,,0,,,,,,,,,,,
3022,5,0,Other (specify if other),,,2200,purchased clothes,,,,,,,,,,
3022,6,0,Purchase food,,,,,,,,,,,,,,
3022,6,0,Education costs,,,,,,,,,,,,,,
3022,6,0,Purchase livestock,,,,,,,,,,,,,,
3022,6,0,Production or operating costs,,,,,,,,,,,,,,
3022,6,0,Health care expenses,,,,,,,,,,,,,,
3022,6,0,Social obligations,,,,,,,,,,,,,,
3022,6,0,Save,,,,,,,,,,,,,,
3022,6,0,Share with others,,,,,,,,,,,,,,
3022,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3022,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3022,6,0,Other (specify if other),,,,,,,,,,,,,,
3023,3,0,Purchase food,,,,,,,,,,,,,1000,
3023,3,0,Education costs,,,,,,,,,,,,,0,
3023,3,0,Purchase livestock,,,,,,,,,,,,,2000,
3023,3,0,Production or operating costs,,,,,,,,,,,,,0,
3023,3,0,Health care expenses,,,,,,,,,,,,,0,
3023,3,0,Social obligations,,,,,,,,,,,,,0,
3023,3,0,Save,,,,,,,,,,,,,0,
3023,3,0,Share with others,,,,,,,,,,,,,0,
3023,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3023,3,0,Other (specify if other),,,,,,,,,,,,,0,
3023,6,0,Purchase food,,,,,,,,,,,,,,
3023,6,0,Education costs,,,,,,,,,,,,,,
3023,6,0,Purchase livestock,,,,,,,,,,,,,,
3023,6,0,Production or operating costs,,,,,,,,,,,,,,
3023,6,0,Health care expenses,,,,,,,,,,,,,,
3023,6,0,Social obligations,,,,,,,,,,,,,,
3023,6,0,Save,,,,,,,,,,,,,,
3023,6,0,Share with others,,,,,,,,,,,,,,
3023,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3023,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3023,6,0,Other (specify if other),,,,,,,,,,,,,,
3024,3,0,Purchase food,,,,,,,,,,,,,1000,
3024,3,0,Education costs,,,,,,,,,,,,,2000,
3024,3,0,Purchase livestock,,,,,,,,,,,,,0,
3024,3,0,Production or operating costs,,,,,,,,,,,,,0,
3024,3,0,Health care expenses,,,,,,,,,,,,,0,
3024,3,0,Social obligations,,,,,,,,,,,,,0,
3024,3,0,Save,,,,,,,,,,,,,0,
3024,3,0,Share with others,,,,,,,,,,,,,0,
3024,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3024,3,0,Other (specify if other),,,,,,,,,,,,,0,
3024,6,0,Purchase food,,,,,,,,,,,,,,
3024,6,0,Education costs,,,,,,,,,,,,,,
3024,6,0,Purchase livestock,,,,,,,,,,,,,,
3024,6,0,Production or operating costs,,,,,,,,,,,,,,
3024,6,0,Health care expenses,,,,,,,,,,,,,,
3024,6,0,Social obligations,,,,,,,,,,,,,,
3024,6,0,Save,,,,,,,,,,,,,,
3024,6,0,Share with others,,,,,,,,,,,,,,
3024,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3024,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3024,6,0,Other (specify if other),,,,,,,,,,,,,,
3026,3,0,Purchase food,,,,,,,,,,0,1000,,,
3026,3,0,Education costs,,,,,,,,,,0,0,,,
3026,3,0,Purchase livestock,,,,,,,,,,0,0,,,
3026,3,0,Production or operating costs,,,,,,,,,,0,1500,,,
3026,3,0,Health care expenses,,,,,,,,,,0,0,,,
3026,3,0,Social obligations,,,,,,,,,,0,0,,,
3026,3,0,Save,,,,,,,,,,0,0,,,
3026,3,0,Share with others,,,,,,,,,,0,0,,,
3026,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,800,,,
3026,3,0,Other (specify if other),,,,,,,,,,0,0,,,
3026,4,0,Purchase food,,,3000,,,,,,,,,,,
3026,4,0,Education costs,,,0,,,,,,,,,,,
3026,4,0,Purchase livestock,,,0,,,,,,,,,,,
3026,4,0,Production or operating costs,,,0,,,,,,,,,,,
3026,4,0,Health care expenses,,,0,,,,,,,,,,,
3026,4,0,Social obligations,,,0,,,,,,,,,,,
3026,4,0,Save,,,0,,,,,,,,,,,
3026,4,0,Share with others,,,0,,,,,,,,,,,
3026,4,0,Purchase Livestock Insurance (IBLI),,,0,,,,,,,,,,,
3026,4,0,Other (specify if other),,,0,,,,,,,,,,,
3026,5,0,Purchase food,,,6000,,,,,,,,,,,
3026,5,0,Education costs,,,0,,,,,,,,,,,
3026,5,0,Purchase livestock,,,0,,,,,,,,,,,
3026,5,0,Production or operating costs,,,0,,,,,,,,,,,
3026,5,0,Health care expenses,,,0,,,,,,,,,,,
3026,5,0,Social obligations,,,0,,,,,,,,,,,
3026,5,0,Save,,,0,,,,,,,,,,,
3026,5,0,Share with others,,,0,,,,,,,,,,,
3026,5,0,Purchase Livestock Insurance (IBLI),,,0,,,,,,,,,,,
3026,5,0,Other (specify if other),,,0,,,,,,,,,,,
3026,6,0,Purchase food,,,,,,,,,,,,,,
3026,6,0,Education costs,,,,,,,,,,,,,,
3026,6,0,Purchase livestock,,,,,,,,,,,,,,
3026,6,0,Production or operating costs,,,,,,,,,,,,,,
3026,6,0,Health care expenses,,,,,,,,,,,,,,
3026,6,0,Social obligations,,,,,,,,,,,,,,
3026,6,0,Save,,,,,,,,,,,,,,
3026,6,0,Share with others,,,,,,,,,,,,,,
3026,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3026,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3026,6,0,Other (specify if other),,,,,,,,,,,,,,
3027,3,0,Purchase food,,,,,,,,,,0,0,,,
3027,3,0,Education costs,,,,,,,,,,0,0,,,
3027,3,0,Purchase livestock,,,,,,,,,,0,0,,,
3027,3,0,Production or operating costs,,,,,,,,,,1500,0,,,
3027,3,0,Health care expenses,,,,,,,,,,0,0,,,
3027,3,0,Social obligations,,,,,,,,,,0,0,,,
3027,3,0,Save,,,,,,,,,,0,0,,,
3027,3,0,Share with others,,,,,,,,,,0,0,,,
3027,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,0,,,
3027,3,0,Other (specify if other),,,,,,,,,,0,0,,,
3027,4,0,Purchase food,,1600,1980,,,,,,,,,,,
3027,4,0,Education costs,,0,0,,,,,,,,,,,
3027,4,0,Purchase livestock,,0,0,,,,,,,,,,,
3027,4,0,Production or operating costs,,0,0,,,,,,,,,,,
3027,4,0,Health care expenses,,0,0,,,,,,,,,,,
3027,4,0,Social obligations,,0,0,,,,,,,,,,,
3027,4,0,Save,,0,0,,,,,,,,,,,
3027,4,0,Share with others,,0,0,,,,,,,,,,,
3027,4,0,Purchase Livestock Insurance (IBLI),,0,0,,,,,,,,,,,
3027,4,0,Other (specify if other),,0,0,,,,,,,,,,,
3027,6,0,Purchase food,,,,,,,,,,,,,,
3027,6,0,Education costs,,,,,,,,,,,,,,
3027,6,0,Purchase livestock,,,,,,,,,,,,,,
3027,6,0,Production or operating costs,,,,,,,,,,,,,,
3027,6,0,Health care expenses,,,,,,,,,,,,,,
3027,6,0,Social obligations,,,,,,,,,,,,,,
3027,6,0,Save,,,,,,,,,,,,,,
3027,6,0,Share with others,,,,,,,,,,,,,,
3027,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3027,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3027,6,0,Other (specify if other),,,,,,,,,,,,,,
3027,7,,,Other (specify),,,,,No,,No,,,,,,
3027,7,,,Food for humans,,,,,No,,No,,,,,,
3027,7,,,Water for humans,,,,,No,,No,,,,,,
3027,7,,,Health services for humans,,,,,No,,No,,,,,,
3027,7,,,Education/school fees,,,,,No,,No,,,,,,
3027,7,,,Pay back debt,,,,,No,,No,,,,,,
3027,7,,,Save,,,,,No,,No,,,,,,
3027,7,,,Livestock purchases,,,,,Yes,,Yes,,,,,,
3027,7,,,Livestock inputs: water,,,,,No,,No,,,,,,
3027,7,,,Livestock inputs: forrage or fodder,,,,,No,,No,,,,,,
3027,7,,,Livestock inputs: Vaccinate / vetrinary services,,,,,No,,No,,,,,,
3027,7,,,Hiring labor for herding,,,,,No,,No,,,,,,
3027,7,,,Livestock trucking\trekking\transportation,,,,,No,,No,,,,,,
3027,7,,,Gave to others/ share,,,,,No,,No,,,,,,
3027,7,,,"Ceremonies (e.g., weddings, funerals, religious events)",,,,,No,,No,,,,,,
3028,3,0,Purchase food,,,,,,,,,,,,,1000,
3028,3,0,Education costs,,,,,,,,,,,,,0,
3028,3,0,Purchase livestock,,,,,,,,,,,,,1000,
3028,3,0,Production or operating costs,,,,,,,,,,,,,0,
3028,3,0,Health care expenses,,,,,,,,,,,,,0,
3028,3,0,Social obligations,,,,,,,,,,,,,0,
3028,3,0,Save,,,,,,,,,,,,,0,
3028,3,0,Share with others,,,,,,,,,,,,,0,
3028,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,1000,
3028,3,0,Other (specify if other),,,,,,,,,,,,,0,
3028,6,0,Purchase food,,,,,,,,,,,,,,
3028,6,0,Education costs,,,,,,,,,,,,,,
3028,6,0,Purchase livestock,,,,,,,,,,,,,,
3028,6,0,Production or operating costs,,,,,,,,,,,,,,
3028,6,0,Health care expenses,,,,,,,,,,,,,,
3028,6,0,Social obligations,,,,,,,,,,,,,,
3028,6,0,Save,,,,,,,,,,,,,,
3028,6,0,Share with others,,,,,,,,,,,,,,
3028,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3028,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3028,6,0,Other (specify if other),,,,,,,,,,,,,,
3029,3,0,Purchase food,,,,,,,,,,,,,2000,
3029,3,0,Education costs,,,,,,,,,,,,,0,
3029,3,0,Purchase livestock,,,,,,,,,,,,,0,
3029,3,0,Production or operating costs,,,,,,,,,,,,,0,
3029,3,0,Health care expenses,,,,,,,,,,,,,0,
3029,3,0,Social obligations,,,,,,,,,,,,,0,
3029,3,0,Save,,,,,,,,,,,,,1000,
3029,3,0,Share with others,,,,,,,,,,,,,0,
3029,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3029,3,0,Other (specify if other),,,,,,,,,,,,,0,
3029,6,0,Purchase food,,,,,,,,,,,,,,
3029,6,0,Education costs,,,,,,,,,,,,,,
3029,6,0,Purchase livestock,,,,,,,,,,,,,,
3029,6,0,Production or operating costs,,,,,,,,,,,,,,
3029,6,0,Health care expenses,,,,,,,,,,,,,,
3029,6,0,Social obligations,,,,,,,,,,,,,,
3029,6,0,Save,,,,,,,,,,,,,,
3029,6,0,Share with others,,,,,,,,,,,,,,
3029,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3029,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3029,6,0,Other (specify if other),,,,,,,,,,,,,,
3029,7,,,Other (specify),,,,,,,Yes,finished building house,,,,,
3029,7,,,Food for humans,,,,,,,No,finished building house,,,,,
3029,7,,,Water for humans,,,,,,,No,finished building house,,,,,
3029,7,,,Health services for humans,,,,,,,No,finished building house,,,,,
3029,7,,,Education/school fees,,,,,,,No,finished building house,,,,,
3029,7,,,Pay back debt,,,,,,,No,finished building house,,,,,
3029,7,,,Save,,,,,,,No,finished building house,,,,,
3029,7,,,Livestock purchases,,,,,,,Yes,finished building house,,,,,
3029,7,,,Livestock inputs: water,,,,,,,No,finished building house,,,,,
3029,7,,,Livestock inputs: forrage or fodder,,,,,,,No,finished building house,,,,,
3029,7,,,Livestock inputs: Vaccinate / vetrinary services,,,,,,,No,finished building house,,,,,
3029,7,,,Hiring labor for herding,,,,,,,No,finished building house,,,,,
3029,7,,,Livestock trucking\trekking\transportation,,,,,,,No,finished building house,,,,,
3029,7,,,Gave to others/ share,,,,,,,No,finished building house,,,,,
3029,7,,,"Ceremonies (e.g., weddings, funerals, religious events)",,,,,,,No,finished building house,,,,,
3030,3,0,Purchase food,,,,,,,,,,,,,1000,
3030,3,0,Education costs,,,,,,,,,,,,,500,
3030,3,0,Purchase livestock,,,,,,,,,,,,,1500,
3030,3,0,Production or operating costs,,,,,,,,,,,,,0,
3030,3,0,Health care expenses,,,,,,,,,,,,,0,
3030,3,0,Social obligations,,,,,,,,,,,,,0,
3030,3,0,Save,,,,,,,,,,,,,0,
3030,3,0,Share with others,,,,,,,,,,,,,0,
3030,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3030,3,0,Other (specify if other),,,,,,,,,,,,,0,
3031,3,0,Purchase food,,,,,,,,,,,,,1000,
3031,3,0,Education costs,,,,,,,,,,,,,0,
3031,3,0,Purchase livestock,,,,,,,,,,,,,0,
3031,3,0,Production or operating costs,,,,,,,,,,,,,1000,
3031,3,0,Health care expenses,,,,,,,,,,,,,1000,
3031,3,0,Social obligations,,,,,,,,,,,,,0,
3031,3,0,Save,,,,,,,,,,,,,0,
3031,3,0,Share with others,,,,,,,,,,,,,0,
3031,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
3031,3,0,Other (specify if other),,,,,,,,,,,,,0,
3031,6,0,Purchase food,,,,,,,,,,,,,,
3031,6,0,Education costs,,,,,,,,,,,,,,
3031,6,0,Purchase livestock,,,,,,,,,,,,,,
3031,6,0,Production or operating costs,,,,,,,,,,,,,,
3031,6,0,Health care expenses,,,,,,,,,,,,,,
3031,6,0,Social obligations,,,,,,,,,,,,,,
3031,6,0,Save,,,,,,,,,,,,,,
3031,6,0,Share with others,,,,,,,,,,,,,,
3031,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3031,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3031,6,0,Other (specify if other),,,,,,,,,,,,,,
3033,3,0,Purchase food,,,,,,,,,,,,,1000,
3033,3,0,Education costs,,,,,,,,,,,,,0,
3033,3,0,Purchase livestock,,,,,,,,,,,,,1500,
3033,3,0,Production or operating costs,,,,,,,,,,,,,0,
3033,3,0,Health care expenses,,,,,,,,,,,,,0,
3033,3,0,Social obligations,,,,,,,,,,,,,0,
3033,3,0,Save,,,,,,,,,,,,,0,
3033,3,0,Share with others,,,,,,,,,,,,,0,
3033,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,500,
3033,3,0,Other (specify if other),,,,,,,,,,,,,0,
3033,6,0,Purchase food,,,,,,,,,,,,,,
3033,6,0,Education costs,,,,,,,,,,,,,,
3033,6,0,Purchase livestock,,,,,,,,,,,,,,
3033,6,0,Production or operating costs,,,,,,,,,,,,,,
3033,6,0,Health care expenses,,,,,,,,,,,,,,
3033,6,0,Social obligations,,,,,,,,,,,,,,
3033,6,0,Save,,,,,,,,,,,,,,
3033,6,0,Share with others,,,,,,,,,,,,,,
3033,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
3033,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
3033,6,0,Other (specify if other),,,,,,,,,,,,,,
3033,7,,,Other (specify),,,,,No,,,,,,,,
3033,7,,,Food for humans,,,,,Yes,,,,,,,,
3033,7,,,Water for humans,,,,,No,,,,,,,,
3033,7,,,Health services for humans,,,,,No,,,,,,,,
3033,7,,,Education/school fees,,,,,No,,,,,,,,
3033,7,,,Pay back debt,,,,,No,,,,,,,,
3033,7,,,Save,,,,,No,,,,,,,,
3033,7,,,Livestock purchases,,,,,Yes,,,,,,,,
